"Unidade";"Grupo Base";"Nome Grupo";"Fonte Recurso";"Recolhimento";"Data";"Situacao";"Guia";"Data Guia";"Valor";"Finalidade";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00391/2018";"06/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00392/2018";"06/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00393/2018";"06/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00396/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00397/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00398/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00399/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00400/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00401/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00402/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00403/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00404/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00405/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00406/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00407/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00408/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00409/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00410/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00528998/2018";"14/02/2018";"Recolhido";"00411/2018";"07/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526588/2018";"09/02/2018";"Recolhido";"00412/2018";"07/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526588/2018";"09/02/2018";"Recolhido";"00413/2018";"07/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526588/2018";"09/02/2018";"Recolhido";"00414/2018";"07/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526588/2018";"09/02/2018";"Recolhido";"00415/2018";"07/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526588/2018";"09/02/2018";"Recolhido";"00416/2018";"07/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526600/2018";"09/02/2018";"Recolhido";"00417/2018";"07/02/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526600/2018";"09/02/2018";"Recolhido";"00418/2018";"07/02/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526600/2018";"09/02/2018";"Recolhido";"00419/2018";"07/02/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526600/2018";"09/02/2018";"Recolhido";"00420/2018";"07/02/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526600/2018";"09/02/2018";"Recolhido";"00421/2018";"07/02/2018";"1.000,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526600/2018";"09/02/2018";"Recolhido";"00422/2018";"07/02/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526600/2018";"09/02/2018";"Recolhido";"00423/2018";"07/02/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526600/2018";"09/02/2018";"Recolhido";"00424/2018";"07/02/2018";"780,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526626/2018";"09/02/2018";"Recolhido";"00425/2018";"07/02/2018";"330,00";"Curso de Especialização em Aprendizagem Motora - CEAM 2018 / 2019 - 11a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526626/2018";"09/02/2018";"Recolhido";"00426/2018";"07/02/2018";"330,00";"Curso de Especialização em Aprendizagem Motora - CEAM 2018 / 2019 - 11a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526626/2018";"09/02/2018";"Recolhido";"00427/2018";"07/02/2018";"330,00";"Curso de Especialização em Aprendizagem Motora - CEAM 2018 / 2019 - 11a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00526561/2018";"09/02/2018";"Recolhido";"00428/2018";"07/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00420330/2018";"08/02/2018";"Recolhido";"00429/2018";"08/02/2018";"100,00";"Boletos Bancários ano 2018 Número = 28444740000110624    data efetivação Feb  8 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00430/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00431/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00432/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00433/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00434/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00435/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00436/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00437/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00438/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00439/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00440/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00441/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00442/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00443/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00444/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00445/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00446/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00447/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00448/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00449/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00450/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00451/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00452/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00453/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00454/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00455/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00456/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00457/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00458/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00459/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00460/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00461/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00462/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00463/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00464/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00465/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00466/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00467/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00468/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00469/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00470/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00471/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00672983/2018";"21/02/2018";"Recolhido";"00472/2018";"08/02/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00484494/2018";"09/02/2018";"Recolhido";"00473/2018";"09/02/2018";"50,00";"Boletos Bancários ano 2018 Número = 28444740000110185    data efetivação Feb  9 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00484494/2018";"09/02/2018";"Recolhido";"00474/2018";"09/02/2018";"50,00";"Boletos Bancários ano 2018 Número = 28444740000110611    data efetivação Feb  9 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00751506/2018";"28/02/2018";"Recolhido";"00475/2018";"09/02/2018";"3,60";"CÓPIAS REPROGRÁFICAS";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Devolução no Exercício Tesouro";"00529781/2018";"14/02/2018";"Recolhido";"00476/2018";"14/02/2018";"257,00";"Boletos Bancários ano 2018 Número = 28452110000100003    data efetivação Feb 14 2018 fonte = Devolução no Exercício Tesouro da Unidade : 39  para a unidade : 39";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00548875/2018";"16/02/2018";"Recolhido";"00477/2018";"16/02/2018";"50,00";"Boletos Bancários ano 2018 Número = 28444740000112066    data efetivação Feb 16 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00643304/2018";"20/02/2018";"Recolhido";"00478/2018";"20/02/2018";"50,00";"Boletos Bancários ano 2018 Número = 28444740000113384    data efetivação Feb 20 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00683870/2018";"22/02/2018";"Recolhido";"00479/2018";"20/02/2018";"14.000,00";"Empréstimo das instalações da piscina, no período das 7:30 de 17.02.18 as 19:30 de 17.02.18 e das 7:30 as 24:00 horas em 18.02.18 e de duas salas de aula, no dia 18.02.18, para filmagem, com a finalidade da gravação de cenas para um comercial de TV.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"00835114/2018";"06/03/2018";"Recolhido";"00480/2018";"20/02/2018";"10.634,53";"PAGAMENTO DE ALUGUEL - FUNDAÇÃO ZERBINI - INCOR (NOVEMBRO/2017)";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00481/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00482/2018";"21/02/2018";"538,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00483/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00484/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00485/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00486/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00487/2018";"21/02/2018";"1.040,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00488/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00489/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00490/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00491/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00492/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00493/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00494/2018";"21/02/2018";"1.040,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00495/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00496/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00497/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00498/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00499/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697480/2018";"23/02/2018";"Recolhido";"00500/2018";"21/02/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697501/2018";"23/02/2018";"Recolhido";"00501/2018";"21/02/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697501/2018";"23/02/2018";"Recolhido";"00502/2018";"21/02/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697501/2018";"23/02/2018";"Recolhido";"00503/2018";"21/02/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697501/2018";"23/02/2018";"Recolhido";"00504/2018";"21/02/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"00697501/2018";"23/02/2018";"Recolhido";"00505/2018";"21/02/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
